ano,semestre,data,regiao,uf,municipio,rede_ensino,serie,matriculados,evasoes,taxa_evasao,renda_media_familiar,indice_desempenho,acesso_internet,nivel_risco
2023,2,2023-12-01,Sudeste,RJ,Nova Iguaçu,Privada,1º ano,24630,1331,5.4,2835.1,76.46,88.5,Médio
2023,2,2023-12-01,Sudeste,RJ,Petrópolis,Pública,1º ano,18425,2079,11.29,3092.2,78.14,76.6,Alto
2023,2,2023-12-01,Sudeste,RJ,Petrópolis,Privada,1º ano,49989,2908,5.82,2880.7,71.72,89.1,Médio
2023,2,2023-12-01,Sudeste,MG,Belo Horizonte,Pública,3º ano,25280,2912,11.52,2489.29,73.0,56.4,Alto
2023,2,2023-12-01,Sudeste,MG,Belo Horizonte,Privada,1º ano,25050,1000,3.99,2376.79,65.69,60.0,Baixo
2023,2,2023-12-01,Sudeste,MG,Uberlândia,Pública,1º ano,38498,4052,10.53,2078.44,75.67,53.3,Alto
2023,2,2023-12-01,Sudeste,MG,Uberlândia,Privada,3º ano,33344,1744,5.23,3134.19,56.81,62.4,Médio
2023,2,2023-12-01,Sudeste,MG,Juiz de Fora,Pública,3º ano,19569,1939,9.91,2146.98,67.17,55.5,Alto
2023,2,2023-12-01,Sudeste,MG,Juiz de Fora,Privada,2º ano,32343,1176,3.64,2934.26,77.01,84.8,Baixo
2023,2,2023-12-01,Sudeste,ES,Vitória,Pública,3º ano,10807,734,6.8,2032.32,68.94,80.1,Médio
2023,2,2023-12-01,Sudeste,ES,Vitória,Privada,1º ano,19181,1673,8.72,4007.95,56.48,49.2,Alto
2023,2,2023-12-01,Sudeste,ES,Vila Velha,Pública,1º ano,17566,2132,12.14,1511.54,65.14,73.2,Alto
2023,2,2023-12-01,Sudeste,ES,Vila Velha,Privada,3º ano,20290,403,1.99,2857.7,61.87,67.2,Baixo
2023,2,2023-12-01,Sudeste,ES,Serra,Pública,1º ano,1164,133,11.46,2301.57,62.7,65.7,Alto
2023,2,2023-12-01,Sudeste,ES,Serra,Privada,1º ano,18739,974,5.2,2989.08,65.77,71.3,Médio
2023,2,2023-12-01,Sul,PR,Curitiba,Pública,2º ano,21053,2230,10.6,4322.5,83.11,73.0,Alto
2023,2,2023-12-01,Sul,PR,Curitiba,Privada,3º ano,4317,184,4.27,2222.6,77.12,82.4,Médio
2023,2,2023-12-01,Sul,PR,Londrina,Pública,3º ano,47060,4241,9.01,3360.4,55.81,55.8,Alto
2023,2,2023-12-01,Sul,PR,Londrina,Privada,2º ano,35153,1581,4.5,1918.19,83.37,78.5,Médio
2023,2,2023-12-01,Sul,SC,Florianópolis,Pública,1º ano,38418,4082,10.63,3520.86,62.6,56.2,Alto
2023,2,2023-12-01,Sul,SC,Florianópolis,Privada,3º ano,30759,737,2.4,3229.26,47.18,93.8,Baixo
2023,2,2023-12-01,Sul,SC,Joinville,Pública,2º ano,24338,2248,9.24,1728.15,53.31,87.1,Alto
2023,2,2023-12-01,Sul,SC,Joinville,Privada,3º ano,22008,813,3.7,2542.85,70.42,85.8,Baixo
2023,2,2023-12-01,Sul,RS,Porto Alegre,Pública,1º ano,36293,3539,9.75,3840.83,74.44,84.4,Alto
2023,2,2023-12-01,Sul,RS,Porto Alegre,Privada,3º ano,16393,203,1.24,3334.48,67.6,89.5,Baixo
2023,2,2023-12-01,Sul,RS,Caxias do Sul,Pública,3º ano,5521,581,10.54,2078.16,53.49,68.2,Alto
2023,2,2023-12-01,Sul,RS,Caxias do Sul,Privada,1º ano,41871,1266,3.03,3311.26,49.38,51.4,Baixo
2024,1,2024-06-01,Norte,AM,Manaus,Pública,2º ano,33639,2243,6.67,3598.78,72.22,62.3,Médio
2024,1,2024-06-01,Norte,AM,Manaus,Privada,1º ano,40016,1201,3.0,3174.09,66.65,60.8,Baixo
2024,1,2024-06-01,Norte,PA,Belém,Pública,3º ano,26298,2622,9.97,2503.49,72.57,64.3,Alto
2024,1,2024-06-01,Norte,PA,Belém,Privada,1º ano,18015,731,4.06,3487.53,54.52,76.1,Médio
2024,1,2024-06-01,Norte,PA,Santarém,Pública,2º ano,585,72,12.35,1998.09,64.64,90.3,Alto
2024,1,2024-06-01,Norte,PA,Santarém,Privada,1º ano,48525,1952,4.02,2584.04,77.09,67.5,Médio
2024,1,2024-06-01,Norte,RO,Porto Velho,Pública,2º ano,46480,2893,6.23,2720.43,63.11,53.2,Médio
2024,1,2024-06-01,Norte,RO,Porto Velho,Privada,3º ano,33715,2286,6.78,1107.37,49.01,87.8,Médio
2024,1,2024-06-01,Norte,TO,Palmas,Pública,3º ano,29439,2439,8.29,3274.5,49.02,76.8,Alto
2024,1,2024-06-01,Norte,TO,Palmas,Privada,1º ano,4867,147,3.03,3735.93,52.16,53.5,Baixo
2024,1,2024-06-01,Nordeste,BA,Salvador,Pública,3º ano,37167,3630,9.77,2374.94,61.03,74.7,Alto
2024,1,2024-06-01,Nordeste,BA,Salvador,Privada,2º ano,14439,793,5.5,2167.96,85.45,63.5,Médio
2024,1,2024-06-01,Nordeste,BA,Feira de Santana,Pública,1º ano,25905,3428,13.23,2711.81,76.06,53.3,Crítico
2024,1,2024-06-01,Nordeste,BA,Feira de Santana,Privada,3º ano,46203,3095,6.7,3228.7,85.62,87.8,Médio
2024,1,2024-06-01,Nordeste,PE,Recife,Pública,3º ano,15484,1888,12.2,4164.27,49.66,50.2,Alto
2024,1,2024-06-01,Nordeste,PE,Recife,Privada,2º ano,38025,1663,4.38,1841.84,85.46,60.2,Médio
2024,1,2024-06-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,1º ano,37261,4194,11.26,4239.66,71.35,92.5,Alto
2024,1,2024-06-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,3º ano,18938,932,4.92,3555.23,60.29,93.3,Médio
2024,1,2024-06-01,Nordeste,CE,Fortaleza,Pública,2º ano,5522,639,11.57,3355.6,76.36,66.2,Alto
2024,1,2024-06-01,Nordeste,CE,Fortaleza,Privada,2º ano,45489,913,2.01,3322.79,74.87,89.6,Baixo
2024,1,2024-06-01,Nordeste,CE,Juazeiro do Norte,Pública,3º ano,31075,4827,15.53,1981.8,80.43,90.2,Crítico
2024,1,2024-06-01,Nordeste,CE,Juazeiro do Norte,Privada,2º ano,9050,402,4.45,3102.73,62.26,74.2,Médio
2024,1,2024-06-01,Nordeste,MA,São Luís,Pública,2º ano,8928,1113,12.47,2647.79,59.25,60.1,Alto
2024,1,2024-06-01,Nordeste,MA,São Luís,Privada,1º ano,2880,78,2.73,2583.24,51.56,79.0,Baixo
2024,1,2024-06-01,Nordeste,PB,João Pessoa,Pública,1º ano,49763,4666,9.38,3369.81,60.25,92.9,Alto
2024,1,2024-06-01,Nordeste,PB,João Pessoa,Privada,3º ano,12767,63,0.5,2576.34,97.62,77.7,Baixo
2024,1,2024-06-01,Centro-Oeste,DF,Brasília,Pública,1º ano,42573,4374,10.27,3599.26,62.74,73.7,Alto
2024,1,2024-06-01,Centro-Oeste,DF,Brasília,Privada,1º ano,10321,51,0.5,2625.06,69.98,71.7,Baixo
2024,1,2024-06-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,48262,4413,9.14,3472.3,51.83,90.8,Alto
2024,1,2024-06-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,47152,638,1.35,2699.7,70.74,79.8,Baixo
2024,1,2024-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,1º ano,8205,743,9.07,2665.18,49.89,52.2,Alto
2024,1,2024-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,3º ano,15281,423,2.77,2400.19,64.78,90.9,Baixo
2024,1,2024-06-01,Centro-Oeste,MT,Cuiabá,Pública,2º ano,26076,2909,11.16,3558.31,67.74,60.4,Alto
2024,1,2024-06-01,Centro-Oeste,MT,Cuiabá,Privada,2º ano,22643,1710,7.56,2500.34,51.05,51.2,Médio
2024,1,2024-06-01,Centro-Oeste,MS,Campo Grande,Pública,1º ano,42675,3001,7.03,2935.46,51.57,77.6,Médio
2024,1,2024-06-01,Centro-Oeste,MS,Campo Grande,Privada,2º ano,34378,1859,5.41,2275.81,69.79,90.9,Médio
2024,1,2024-06-01,Sudeste,SP,São Paulo,Pública,1º ano,1521,111,7.33,3107.81,60.72,71.1,Médio
2024,1,2024-06-01,Sudeste,SP,São Paulo,Privada,2º ano,28572,1777,6.22,3666.27,71.34,58.5,Médio
2024,1,2024-06-01,Sudeste,SP,Campinas,Pública,2º ano,31236,3396,10.87,2495.95,63.92,83.8,Alto
2024,1,2024-06-01,Sudeste,SP,Campinas,Privada,1º ano,38142,2495,6.54,2629.45,48.0,53.2,Médio
2024,1,2024-06-01,Sudeste,SP,Ribeirão Preto,Pública,3º ano,27985,3553,12.7,2378.59,67.43,49.8,Alto
2024,1,2024-06-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,11654,386,3.31,4003.27,54.54,49.7,Baixo
2024,1,2024-06-01,Sudeste,RJ,Rio de Janeiro,Pública,2º ano,43567,5389,12.37,2752.17,51.99,94.0,Alto
2024,1,2024-06-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,34023,1232,3.62,2879.7,62.31,48.5,Baixo
2024,1,2024-06-01,Sudeste,RJ,Niterói,Pública,1º ano,46184,3373,7.3,3118.79,69.39,46.9,Médio
2024,1,2024-06-01,Sudeste,RJ,Niterói,Privada,3º ano,30657,2320,7.57,2525.66,43.74,72.3,Médio
2024,1,2024-06-01,Sudeste,RJ,Nova Iguaçu,Pública,1º ano,32175,3743,11.63,2628.14,72.63,86.8,Alto
2024,1,2024-06-01,Sudeste,RJ,Nova Iguaçu,Privada,3º ano,23281,977,4.2,2811.0,37.33,67.6,Médio
2024,1,2024-06-01,Sudeste,RJ,Petrópolis,Pública,1º ano,38659,3976,10.29,2644.96,80.48,59.7,Alto
2024,1,2024-06-01,Sudeste,RJ,Petrópolis,Privada,3º ano,1393,72,5.22,3037.01,70.92,88.9,Médio
2024,1,2024-06-01,Sudeste,MG,Belo Horizonte,Pública,1º ano,31616,3207,10.15,2783.03,58.36,54.6,Alto
2024,1,2024-06-01,Sudeste,MG,Belo Horizonte,Privada,2º ano,34724,2340,6.74,2031.69,64.59,78.5,Médio
2024,1,2024-06-01,Sudeste,MG,Uberlândia,Pública,1º ano,45691,5763,12.61,2544.9,66.64,90.4,Alto
2024,1,2024-06-01,Sudeste,MG,Uberlândia,Privada,2º ano,44440,2726,6.14,3791.65,54.44,66.9,Médio
2024,1,2024-06-01,Sudeste,MG,Juiz de Fora,Pública,2º ano,7023,616,8.77,2832.62,63.41,47.6,Alto
2024,1,2024-06-01,Sudeste,MG,Juiz de Fora,Privada,2º ano,33199,1747,5.26,2055.64,72.51,89.0,Médio
2024,1,2024-06-01,Sudeste,ES,Vitória,Pública,2º ano,18022,1471,8.16,1900.73,56.32,69.3,Alto
2024,1,2024-06-01,Sudeste,ES,Vitória,Privada,1º ano,9476,692,7.31,1713.25,59.14,71.7,Médio
2024,1,2024-06-01,Sudeste,ES,Vila Velha,Pública,1º ano,2871,378,13.19,3129.82,64.17,50.9,Crítico
2024,1,2024-06-01,Sudeste,ES,Vila Velha,Privada,3º ano,10814,633,5.85,2366.86,77.77,68.1,Médio
2024,1,2024-06-01,Sudeste,ES,Serra,Pública,3º ano,11535,1286,11.15,2789.22,63.76,63.5,Alto
2024,1,2024-06-01,Sudeste,ES,Serra,Privada,1º ano,15493,894,5.77,4179.43,63.36,63.0,Médio
2024,1,2024-06-01,Sul,PR,Curitiba,Pública,2º ano,8287,435,5.26,3130.92,57.66,61.6,Médio
2024,1,2024-06-01,Sul,PR,Curitiba,Privada,2º ano,709,3,0.5,1703.1,70.8,62.2,Baixo
2024,1,2024-06-01,Sul,PR,Londrina,Pública,2º ano,34054,3156,9.27,2807.83,88.47,80.4,Alto
2024,1,2024-06-01,Sul,PR,Londrina,Privada,1º ano,43485,2618,6.02,2350.62,53.82,56.8,Médio
2024,1,2024-06-01,Sul,SC,Florianópolis,Pública,3º ano,47053,6073,12.91,3414.16,49.34,64.8,Alto
2024,1,2024-06-01,Sul,SC,Florianópolis,Privada,2º ano,48062,2512,5.23,3894.26,56.28,69.3,Médio
2024,1,2024-06-01,Sul,SC,Joinville,Pública,2º ano,32193,3603,11.19,3261.34,40.52,57.1,Alto
2024,1,2024-06-01,Sul,SC,Joinville,Privada,1º ano,37823,2485,6.57,2969.05,45.97,84.1,Médio
2024,1,2024-06-01,Sul,RS,Porto Alegre,Pública,2º ano,24997,2273,9.09,3392.91,67.95,81.3,Alto
2024,1,2024-06-01,Sul,RS,Porto Alegre,Privada,3º ano,26390,1602,6.07,2880.85,65.94,72.8,Médio
2024,1,2024-06-01,Sul,RS,Caxias do Sul,Pública,1º ano,20456,2109,10.31,2266.28,57.14,46.0,Alto
2024,1,2024-06-01,Sul,RS,Caxias do Sul,Privada,1º ano,32555,1325,4.07,2446.0,67.27,46.0,Médio
2024,2,2024-12-01,Norte,AM,Manaus,Pública,3º ano,393,27,7.0,3064.05,72.68,65.1,Médio
2024,2,2024-12-01,Norte,AM,Manaus,Privada,3º ano,22473,728,3.24,3175.61,66.51,79.0,Baixo
2024,2,2024-12-01,Norte,PA,Belém,Pública,3º ano,27036,2393,8.85,2913.5,61.88,59.5,Alto
2024,2,2024-12-01,Norte,PA,Belém,Privada,2º ano,1497,31,2.1,3937.42,48.89,72.1,Baixo
2024,2,2024-12-01,Norte,PA,Santarém,Pública,1º ano,19232,2236,11.63,4189.56,47.65,87.4,Alto
2024,2,2024-12-01,Norte,PA,Santarém,Privada,2º ano,17743,728,4.1,2543.39,89.02,57.5,Médio
2024,2,2024-12-01,Norte,RO,Porto Velho,Pública,3º ano,5571,581,10.44,2128.41,46.99,72.4,Alto
2024,2,2024-12-01,Norte,RO,Porto Velho,Privada,3º ano,11946,1071,8.97,2997.05,62.61,50.4,Alto
2024,2,2024-12-01,Norte,TO,Palmas,Pública,1º ano,14392,1478,10.27,1929.7,36.55,51.2,Alto
2024,2,2024-12-01,Norte,TO,Palmas,Privada,2º ano,4743,91,1.93,3419.91,61.72,69.4,Baixo
2024,2,2024-12-01,Nordeste,BA,Salvador,Pública,3º ano,38590,4163,10.79,3527.6,64.54,65.4,Alto
2024,2,2024-12-01,Nordeste,BA,Salvador,Privada,3º ano,39900,892,2.24,2703.04,77.01,85.5,Baixo
2024,2,2024-12-01,Nordeste,BA,Feira de Santana,Pública,2º ano,37924,3856,10.17,888.97,68.18,68.2,Alto
2024,2,2024-12-01,Nordeste,BA,Feira de Santana,Privada,1º ano,21428,478,2.23,1790.42,66.93,83.0,Baixo
2024,2,2024-12-01,Nordeste,PE,Recife,Pública,2º ano,13700,1349,9.85,3057.42,74.09,46.8,Alto
2024,2,2024-12-01,Nordeste,PE,Recife,Privada,1º ano,12230,685,5.6,3324.5,46.29,72.7,Médio
2024,2,2024-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,2º ano,30016,2384,7.94,3287.48,64.28,91.3,Médio
2024,2,2024-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,3º ano,17017,193,1.14,2219.07,56.61,54.6,Baixo
2024,2,2024-12-01,Nordeste,CE,Fortaleza,Pública,2º ano,9541,950,9.96,1826.87,71.37,77.7,Alto
2024,2,2024-12-01,Nordeste,CE,Fortaleza,Privada,3º ano,47081,3944,8.38,3627.32,72.66,65.0,Alto
2024,2,2024-12-01,Nordeste,CE,Juazeiro do Norte,Pública,3º ano,42432,4183,9.86,2617.35,58.79,77.3,Alto
2024,2,2024-12-01,Nordeste,CE,Juazeiro do Norte,Privada,3º ano,6014,109,1.83,3334.68,70.44,91.2,Baixo
2024,2,2024-12-01,Nordeste,MA,São Luís,Pública,2º ano,12968,1392,10.74,2972.36,79.66,87.7,Alto
2024,2,2024-12-01,Nordeste,MA,São Luís,Privada,3º ano,42229,1499,3.55,3382.11,57.26,84.6,Baixo
2024,2,2024-12-01,Nordeste,PB,João Pessoa,Pública,1º ano,5063,577,11.4,2940.09,56.54,45.4,Alto
2024,2,2024-12-01,Nordeste,PB,João Pessoa,Privada,3º ano,7834,327,4.18,3026.2,56.73,71.4,Médio
2024,2,2024-12-01,Centro-Oeste,DF,Brasília,Pública,2º ano,2697,354,13.16,2745.82,75.38,61.1,Crítico
2024,2,2024-12-01,Centro-Oeste,DF,Brasília,Privada,2º ano,42701,1464,3.43,1603.87,64.63,47.2,Baixo
2024,2,2024-12-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,38549,4368,11.33,3300.81,54.73,50.5,Alto
2024,2,2024-12-01,Centro-Oeste,GO,Goiânia,Privada,1º ano,12964,662,5.11,3092.04,77.99,51.1,Médio
2024,2,2024-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,1º ano,47747,4219,8.84,2414.64,40.92,82.4,Alto
2024,2,2024-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,40399,508,1.26,3412.19,71.64,72.6,Baixo
2024,2,2024-12-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,36578,3789,10.36,2986.71,54.55,52.2,Alto
2024,2,2024-12-01,Centro-Oeste,MT,Cuiabá,Privada,3º ano,28461,642,2.26,2009.94,59.44,46.7,Baixo
2024,2,2024-12-01,Centro-Oeste,MS,Campo Grande,Pública,1º ano,23133,3052,13.19,3256.4,65.42,94.2,Crítico
2024,2,2024-12-01,Centro-Oeste,MS,Campo Grande,Privada,1º ano,36456,702,1.93,2836.69,72.07,81.9,Baixo
2024,2,2024-12-01,Sudeste,SP,São Paulo,Pública,1º ano,24995,2772,11.09,3429.44,65.18,52.6,Alto
2024,2,2024-12-01,Sudeste,SP,São Paulo,Privada,1º ano,7809,461,5.91,3451.39,52.7,56.5,Médio
2024,2,2024-12-01,Sudeste,SP,Campinas,Pública,1º ano,17665,1713,9.7,3474.45,72.49,54.2,Alto
2024,2,2024-12-01,Sudeste,SP,Campinas,Privada,2º ano,38406,1038,2.7,3831.33,59.48,87.9,Baixo
2024,2,2024-12-01,Sudeste,SP,Ribeirão Preto,Pública,1º ano,28479,1939,6.81,2983.52,79.13,68.0,Médio
2024,2,2024-12-01,Sudeste,SP,Ribeirão Preto,Privada,3º ano,29527,1934,6.55,1815.56,74.96,89.2,Médio
2024,2,2024-12-01,Sudeste,RJ,Rio de Janeiro,Pública,3º ano,18802,2311,12.29,2421.39,60.5,58.2,Alto
2024,2,2024-12-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,5322,241,4.55,1632.12,65.43,80.0,Médio
2024,2,2024-12-01,Sudeste,RJ,Niterói,Pública,3º ano,47893,3389,7.08,3114.61,52.86,64.2,Médio
2024,2,2024-12-01,Sudeste,RJ,Niterói,Privada,3º ano,16548,518,3.13,2444.5,59.37,73.0,Baixo
2024,2,2024-12-01,Sudeste,RJ,Nova Iguaçu,Pública,2º ano,39721,4758,11.98,2693.65,73.88,49.4,Alto
2024,2,2024-12-01,Sudeste,RJ,Nova Iguaçu,Privada,1º ano,42939,1714,3.99,2380.4,67.08,62.5,Baixo
2024,2,2024-12-01,Sudeste,RJ,Petrópolis,Pública,1º ano,35677,3669,10.29,3242.56,88.82,60.4,Alto
2024,2,2024-12-01,Sudeste,RJ,Petrópolis,Privada,1º ano,34852,827,2.37,2727.34,54.97,52.8,Baixo
2024,2,2024-12-01,Sudeste,MG,Belo Horizonte,Pública,1º ano,18792,1970,10.49,3965.08,62.62,48.2,Alto
2024,2,2024-12-01,Sudeste,MG,Belo Horizonte,Privada,3º ano,2139,10,0.5,3788.15,62.04,66.2,Baixo
2024,2,2024-12-01,Sudeste,MG,Uberlândia,Pública,3º ano,2881,135,4.7,2481.7,61.16,93.0,Médio
2024,2,2024-12-01,Sudeste,MG,Uberlândia,Privada,2º ano,42332,1608,3.8,2243.94,69.79,65.5,Baixo
2024,2,2024-12-01,Sudeste,MG,Juiz de Fora,Pública,2º ano,10162,1102,10.85,2622.61,59.07,78.9,Alto
2024,2,2024-12-01,Sudeste,MG,Juiz de Fora,Privada,1º ano,33769,2072,6.14,2649.08,62.97,85.1,Médio
2024,2,2024-12-01,Sudeste,ES,Vitória,Pública,3º ano,4111,439,10.68,2752.84,58.96,81.6,Alto
2024,2,2024-12-01,Sudeste,ES,Vitória,Privada,2º ano,35989,1454,4.04,1452.75,56.95,51.9,Médio
2024,2,2024-12-01,Sudeste,ES,Vila Velha,Pública,1º ano,15423,2405,15.6,2406.95,51.74,72.5,Crítico
2024,2,2024-12-01,Sudeste,ES,Vila Velha,Privada,1º ano,48950,2187,4.47,3095.14,47.84,82.2,Médio
2024,2,2024-12-01,Sudeste,ES,Serra,Pública,1º ano,10451,871,8.34,3674.05,56.4,87.5,Alto
2024,2,2024-12-01,Sudeste,ES,Serra,Privada,3º ano,6381,263,4.14,2823.46,68.73,58.7,Médio
2024,2,2024-12-01,Sul,PR,Curitiba,Pública,1º ano,2529,250,9.89,2363.67,50.02,64.5,Alto
2024,2,2024-12-01,Sul,PR,Curitiba,Privada,2º ano,38472,1370,3.56,2673.37,48.52,84.6,Baixo
2024,2,2024-12-01,Sul,PR,Londrina,Pública,2º ano,18005,1898,10.55,2487.19,58.41,67.6,Alto
2024,2,2024-12-01,Sul,PR,Londrina,Privada,2º ano,32956,1877,5.7,2152.79,39.76,82.9,Médio
2024,2,2024-12-01,Sul,SC,Florianópolis,Pública,3º ano,26088,2716,10.41,3188.73,76.23,77.8,Alto
2024,2,2024-12-01,Sul,SC,Florianópolis,Privada,2º ano,5744,85,1.49,2219.55,70.59,53.0,Baixo
2024,2,2024-12-01,Sul,SC,Joinville,Pública,2º ano,20657,2417,11.7,2171.02,75.28,47.3,Alto
2024,2,2024-12-01,Sul,SC,Joinville,Privada,3º ano,34172,762,2.23,3008.12,70.01,73.7,Baixo
2024,2,2024-12-01,Sul,RS,Porto Alegre,Pública,2º ano,10082,1056,10.48,1353.2,62.93,46.7,Alto
2024,2,2024-12-01,Sul,RS,Porto Alegre,Privada,1º ano,23982,1357,5.66,2676.84,63.9,58.5,Médio
2024,2,2024-12-01,Sul,RS,Caxias do Sul,Pública,2º ano,45774,3413,7.46,2949.35,82.74,82.6,Médio
2024,2,2024-12-01,Sul,RS,Caxias do Sul,Privada,1º ano,34397,798,2.32,1692.04,65.09,71.0,Baixo
